Date,Open,High,Low,Close,Volume,Adj Close
2017-03-07,108.00,108.30,107.00,108.00,2164700,108.00
2017-03-06,107.30,108.46,107.09,108.09,2970200,108.09
2017-03-03,106.42,107.22,106.18,107.10,2247900,107.10
2017-03-02,108.00,108.72,106.36,106.46,3562800,106.46
2017-03-01,108.99,109.59,108.40,108.47,1792800,108.47
2017-02-28,108.00,109.80,108.00,108.88,3621400,108.88
2017-02-27,111.58,112.43,110.29,110.29,2237600,110.29
2017-02-24,110.99,111.95,110.05,110.78,1569400,110.78
2017-02-23,109.38,111.59,109.38,110.99,2095500,110.99
2017-02-22,108.70,110.49,108.66,109.76,2087700,109.76
2017-02-21,108.46,109.68,108.28,108.68,1605000,108.68
2017-02-20,107.00,108.54,106.60,108.53,2496400,108.53
2017-02-17,108.28,108.88,106.99,107.20,1345600,107.20
2017-02-16,107.85,108.81,107.01,108.05,1947700,108.05
2017-02-15,109.70,110.26,107.21,108.30,2319600,108.30
2017-02-14,110.90,111.00,108.52,109.48,1183900,109.48
2017-02-13,110.50,111.39,109.00,110.54,1496900,110.54
2017-02-10,111.50,111.94,110.35,110.50,1155900,110.50
2017-02-09,112.13,112.66,110.81,111.19,1472500,111.19
2017-02-08,111.90,112.09,110.91,112.06,877100,112.06
2017-02-07,111.00,112.44,110.80,111.93,1395200,111.93
2017-02-06,109.55,111.29,109.55,111.16,1352400,111.16
2017-02-03,110.58,110.60,109.15,109.51,479400,109.51
2017-02-02,110.30,110.30,110.30,110.30,000,110.30
2017-02-01,110.30,110.30,110.30,110.30,000,110.30
2017-01-31,110.30,110.30,110.30,110.30,000,110.30
2017-01-30,110.30,110.30,110.30,110.30,000,110.30
2017-01-27,110.30,110.30,110.30,110.30,000,110.30
2017-01-26,109.39,110.48,109.10,110.30,1229700,110.30
2017-01-25,107.80,109.59,107.36,109.39,1436400,109.39
2017-01-24,108.86,109.25,107.24,107.80,1106700,107.80
2017-01-23,110.20,111.20,108.40,108.79,1305500,108.79
2017-01-20,109.34,110.93,108.71,110.00,756800,110.00
2017-01-19,108.88,109.66,108.09,109.34,580500,109.34
2017-01-18,109.21,110.10,108.50,109.50,1059600,109.50
2017-01-17,109.01,110.00,107.69,109.00,1153900,109.00
2017-01-16,111.01,111.86,105.15,108.99,2058600,108.99
2017-01-13,112.28,112.68,111.00,111.16,1638600,111.16
2017-01-12,113.30,113.80,112.18,112.28,956100,112.28
2017-01-11,115.30,115.97,112.95,113.11,1044800,113.11
2017-01-10,115.19,116.06,114.65,115.12,1283500,115.12
2017-01-09,112.47,115.30,112.19,115.15,2003700,115.15
2017-01-06,114.60,114.65,111.87,112.00,1127800,112.00
2017-01-05,114.00,114.75,113.28,114.30,1206600,114.30
2017-01-04,112.71,114.13,112.60,113.99,1680500,113.99
2017-01-03,113.00,113.20,111.76,113.00,2496600,113.00
2017-01-02,111.85,111.85,111.85,111.85,000,111.85
2016-12-30,111.28,112.66,111.05,111.85,1579300,111.85
2016-12-29,113.21,113.56,111.00,111.17,1379600,111.17
2016-12-28,113.60,113.81,112.53,113.20,918000,113.20
2016-12-27,113.18,113.75,112.40,113.34,732500,113.34
2016-12-26,112.90,113.48,111.88,113.29,1633900,113.29
2016-12-23,114.15,114.98,113.79,113.82,825900,113.82
2016-12-22,115.01,115.58,113.88,114.53,1009300,114.53
2016-12-21,114.16,115.10,113.78,115.00,946900,115.00
2016-12-20,115.70,115.70,113.77,114.15,1021000,114.15
2016-12-19,115.26,115.90,114.32,115.50,1239300,115.50
2016-12-16,114.40,115.99,113.20,115.26,1343200,115.26
2016-12-15,112.84,114.27,112.21,113.00,1370000,113.00
2016-12-14,114.49,115.28,113.06,113.10,1426500,113.10
2016-12-13,114.00,115.80,113.70,114.83,1700100,114.83
2016-12-12,116.00,116.00,113.50,114.11,2599600,114.11
2016-12-09,118.38,118.85,115.22,116.30,2342700,116.30
2016-12-08,120.00,120.45,118.20,118.62,1518900,118.62
2016-12-07,119.60,120.49,118.30,120.48,1684800,120.48
2016-12-06,116.80,121.40,116.50,120.15,4192600,120.15
2016-12-05,113.89,118.00,113.81,117.48,3131000,117.48
2016-12-02,114.30,115.10,113.70,114.48,1774400,114.48
2016-12-01,115.90,116.22,113.50,114.80,2710700,114.80
2016-11-30,114.18,116.60,113.60,115.90,2815700,115.90
2016-11-29,113.79,116.68,113.55,114.00,5648800,114.00
2016-11-28,117.00,117.46,112.50,113.48,6782100,113.48
2016-11-25,116.90,117.50,115.50,117.31,1394900,117.31
2016-11-24,115.51,117.75,115.51,116.74,1870600,116.74
2016-11-23,117.88,117.89,114.88,115.80,3412000,115.80
2016-11-22,117.67,119.68,116.88,117.87,3218300,117.87
2016-11-21,120.30,122.30,114.30,117.88,6561200,117.88
2016-11-18,118.07,121.56,117.77,119.45,2575000,119.45
2016-11-17,116.75,118.38,115.20,117.99,1908800,117.99
2016-11-16,117.00,119.10,116.01,116.20,2138500,116.20
2016-11-15,114.30,118.00,114.15,117.47,3279300,117.47
2016-11-14,117.66,119.18,112.17,114.00,7067100,114.00
2016-11-11,122.50,122.97,117.11,118.30,3981300,118.30
2016-11-10,122.20,123.28,121.81,122.87,2003400,122.87
2016-11-09,119.90,122.96,119.20,122.39,3380300,122.39
2016-11-08,119.75,120.57,118.60,119.80,2333600,119.80
2016-11-07,120.60,120.79,118.50,119.73,2207100,119.73
2016-11-04,122.60,123.44,120.62,121.00,2372100,121.00
2016-11-03,122.10,123.05,121.31,122.86,2362000,122.86
2016-11-02,118.03,123.50,118.03,122.68,4296800,122.68
2016-11-01,117.77,119.80,117.19,118.76,3212400,118.76
2016-10-31,113.85,119.20,113.60,117.66,3942600,117.66
2016-10-28,114.00,114.20,112.91,113.70,1049600,113.70
2016-10-27,114.50,114.55,113.16,113.74,1161300,113.74
2016-10-26,114.20,115.00,113.70,114.48,1707200,114.48
2016-10-25,114.50,116.46,113.75,114.41,3222400,114.41
2016-10-24,112.46,115.20,112.18,114.68,3301100,114.68
2016-10-21,111.90,114.40,111.66,112.12,3903500,112.12
2016-10-20,110.01,111.12,109.50,110.50,1546700,110.50
2016-10-19,111.70,112.46,109.60,109.70,2226800,109.70
2016-10-18,111.06,111.80,110.55,111.45,1905900,111.45
2016-10-17,112.20,113.55,111.00,111.23,1597200,111.23
2016-10-14,111.93,112.56,110.02,112.19,1625200,112.19
2016-10-13,112.88,113.35,111.62,112.16,1598600,112.16
2016-10-12,111.00,113.86,110.61,112.67,2794400,112.67
2016-10-11,110.97,112.60,110.10,111.50,2356000,111.50
2016-10-10,104.88,111.66,104.68,111.00,4552700,111.00
2016-10-07,103.88,103.88,103.88,103.88,000,103.88
2016-10-06,103.88,103.88,103.88,103.88,000,103.88
2016-10-05,103.88,103.88,103.88,103.88,000,103.88
2016-10-04,103.88,103.88,103.88,103.88,000,103.88
2016-10-03,103.88,103.88,103.88,103.88,000,103.88
2016-09-30,103.52,104.93,103.52,103.88,733600,103.88
2016-09-29,103.68,104.75,103.35,103.75,738500,103.75
2016-09-28,105.00,105.00,103.00,103.25,1471900,103.25
